ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
14911	Nur einmal war man im Pokal erfolgreich – doch das liegt schon mehr als nur ein paar Jahre zurück.	pokal	2300	    1,502	0.0032	283.4706	german_de_news_2013_00747857
14912	Aber auch das gehört zum Pokal.	pokal	2300	    1,502	0.0032	472.3333	german_de_news_2015_00009333
14913	Und der Pokal ist immer gefährlich für die großen Mannschaften“, sagte der Bayern-Trainer.	pokal	2300	    1,502	0.0032	575.7692	german_de_news_2014_00842626
14914	Bei internationalen Partien und im Pokal gehen allerdings deutlich weniger Karten weg.	pokal	2300	    1,502	0.0032	654.5	german_de_news_2015_00107337
14915	Im Pokal droht die nächste Pleite.	pokal	2300	    1,502	0.0032	1040.1667	german_de_news_2014_00573609
14916	Bis zum nächsten Weltcup sind es nun noch drei Wochen.	weltcup	2300	    1,502	0.0032	333.4	german_de_news_2013_00127185
14917	Ich bin ja schon einige Jahre im Geschäft, aber einen Weltcup-Auftakt in Deutschland habe ich noch nicht erlebt.	weltcup	2300	    1,502	0.0032	419.8889	german_de_news_2013_00569848
14918	Bereits 1992 nahm er an seinem ersten Weltcup teil.	weltcup	2300	    1,502	0.0032	506.875	german_de_news_2013_00114001
14919	Das Rennen war zugleich der letzte Weltcup der Saison.	weltcup	2300	    1,502	0.0032	600.375	german_de_news_2014_00196296
14920	Der 24-Jährige erreichte seinen ersten Weltcup-Sieg.	weltcup	2300	    1,502	0.0032	728.8571	german_de_news_2013_00237962
14921	Beim Bier ist er sich nicht ganz so sicher.	bier	2301	    1,501	0.0032	329.2222	german_de_news_2013_00108584
14922	Für einen Liter Bier müssen die Besucher in diesem Jahr erstmals mehr als neun Euro zahlen.	bier	2301	    1,501	0.0032	444.6875	german_de_news_2013_00524875
14923	Ich habe das Glück, dass ich kein Bier mag.	bier	2301	    1,501	0.0032	564.125	german_de_news_2013_00574529
14924	Dabei durfte natürlich auch das Bier nicht fehlen.	bier	2301	    1,501	0.0032	767.375	german_de_news_2015_00138116
14925	Auch 1967 lief Bier statt Wasser.	bier	2301	    1,501	0.0032	982.2	german_de_news_2015_00067661
14926	Wir passen uns so lange an, bis wir nicht mehr wissen, wer wir sind.	passen	2301	    1,501	0.0032	287.4167	german_de_news_2015_00928576
14927	Das würde nicht zu uns passen.	passen	2301	    1,501	0.0032	440	german_de_news_2013_00217086
14928	Das sollte dann schon passen.	passen	2301	    1,501	0.0032	521.4	german_de_news_2014_00202238
14929	Wir passen einfach gut zusammen.	passen	2301	    1,501	0.0032	600	german_de_news_2013_00965984
14930	Neben ihn passen sechs VW Golf.	passen	2301	    1,501	0.0032	1047.3333	german_de_news_2015_00692261
14931	Es stellt sich die Frage: Warum braucht man so viele Truppen an der Grenze?	truppen	2301	    1,501	0.0032	376.7857	german_de_news_2014_00473644
14932	Die US-Regierung hatte bereits am Wochenende angekündigt, dass sie möglicherweise auch im nächsten Jahr mehr Truppen in Afghanistan behalten möchte.	truppen	2301	    1,501	0.0032	514.1905	german_de_news_2015_00375157
14933	Das entspricht etwa der Hälfte der US-Truppen dort.	truppen	2301	    1,501	0.0032	643.875	german_de_news_2013_00173582
14934	Laut ukrainischen Medien zieht Russland erneut Truppen an der Grenze zur Ukraine zusammen.	truppen	2301	    1,501	0.0032	686.6154	german_de_news_2014_00641292
14935	Seine Truppen standen zuletzt ohnehin schlecht da.	truppen	2301	    1,501	0.0032	907.2857	german_de_news_2014_00766035
14936	Deshalb ist es an der Zeit, neue ­Vorschläge zu machen.	vorschläge	2301	    1,501	0.0032	300.2	german_de_news_2014_00280973
14937	Ganz neu sind diese Vorschläge nicht.	vorschläge	2301	    1,501	0.0032	487	german_de_news_2013_00530934
14938	Die Regierung hätte genug Vorschläge gemacht.	vorschläge	2301	    1,501	0.0032	623.6667	german_de_news_2015_00345532
14939	Welche Vorschläge hat die Feuerwehr?	vorschläge	2301	    1,501	0.0032	742	german_de_news_2014_00904837
14940	Konkrete Vorschläge machte er indes nicht.	vorschläge	2301	    1,501	0.0032	1147.1667	german_de_news_2013_00660007
14941	Da ist sie mit 39 Jahren die Jüngste.	jüngste	2302	    1,500	0.0032	359.2857	german_de_news_2013_00149957
14942	Der Jüngste ist erst 13 Jahre.	jüngste	2302	    1,500	0.0032	516.6	german_de_news_2014_00255004
14943	Selten sah man ihn so glücklich wie im Mai des vergangenen Jahres, als seine jüngste Tochter geboren wurde.	jüngste	2302	    1,500	0.0032	600.5556	german_de_news_2015_00763978
14944	Dafür ist mit der „Alternative für Deutschland“ (AfD) die jüngste politische Kraft vertreten.	jüngste	2302	    1,500	0.0032	690	german_de_news_2013_00145858
14945	Hoffnung macht zudem die jüngste Bilanz.	jüngste	2302	    1,500	0.0032	933.8333	german_de_news_2014_00543283
14946	Mehr waren es zuletzt im Geschäftsjahr bis Ende März 2008.	geschäftsjahr	2303	    1,499	0.0032	388.5556	german_de_news_2013_00689837
14947	Für das Geschäftsjahr 2015 erwartet das Unternehmen kein Wachstum.	geschäftsjahr	2303	    1,499	0.0032	575.2857	german_de_news_2015_00494471
14948	Der Umsatz der K+S Gruppe dürfte sich im Geschäftsjahr 2013 gegenüber dem Vorjahr leicht erhöhen.	geschäftsjahr	2303	    1,499	0.0032	618.8571	german_de_news_2013_00284274
14949	Für das aktuelle Geschäftsjahr hat das Unternehmen erneut seine Prognose bestätigt.	geschäftsjahr	2303	    1,499	0.0032	682	german_de_news_2014_00499455
14950	Der Konzern war mit einem höheren Verlust in sein neues Geschäftsjahr gestartet.	geschäftsjahr	2303	    1,499	0.0032	736.1667	german_de_news_2013_00265540
14951	Sein Vater ist Koch, Arbeit in Berlin hat er noch nicht.	koch	2303	    1,499	0.0032	350.9091	german_de_news_2015_00758250
14952	Einen Koch haben die beiden mittlerweile auch schon gefunden.	koch	2303	    1,499	0.0032	435.5556	german_de_news_2013_00440034
14953	«Es ist schwierig zu erklären», sagt der Koch dazu.	koch	2303	    1,499	0.0032	587.1111	german_de_news_2014_00468564
14954	Wir gewinnen, wenn das Hotel gewinnt“, sagt Koch.	koch	2303	    1,499	0.0032	768.25	german_de_news_2014_00930875
14955	Koch Werner jedenfalls ist das egal.	koch	2303	    1,499	0.0032	1013.5	german_de_news_2014_00628206
14956	Meine eigenen Anforderungen an mich selbst waren sehr hoch, sie haben mich mehr als alles andere beschäftigt.	anforderungen	2304	    1,498	0.0032	362.3125	german_de_news_2013_00690317
14957	Klar ist aber auch, dass nicht alle die Anforderungen erfüllt haben.	anforderungen	2304	    1,498	0.0032	434.3636	german_de_news_2013_00656637
14958	Mit diesen Anforderungen eigentlich kaum zu glauben.	anforderungen	2304	    1,498	0.0032	577.7143	german_de_news_2014_00673156
14959	Die Anforderungen auf der Liste müssen erfüllt werden, ehe die Karte verwendet werden kann.	anforderungen	2304	    1,498	0.0032	815.25	german_de_news_2015_00288506
14960	Welche Spieler erfüllen unsere Anforderungen?	anforderungen	2304	    1,498	0.0032	1076.2	german_de_news_2015_00896483
14961	Daher bin ich da auch nicht mehr Kunde und werde es auch nicht mehr werden.	kunde	2304	    1,498	0.0032	284.25	german_de_news_2013_00148232
14962	Sicher muss der Kunde hier mehr zahlen.	kunde	2304	    1,498	0.0032	457.8571	german_de_news_2015_00765562
14963	VW ist nach seinen Angaben ein großer Kunde.	kunde	2304	    1,498	0.0032	589.25	german_de_news_2015_00877471
14964	Als Kunde wurde man aber allein gelassen.	kunde	2304	    1,498	0.0032	707.7143	german_de_news_2013_00036903
14965	Der größte Kunde der britischen Post heißt Amazon.	kunde	2304	    1,498	0.0032	1010	german_de_news_2014_00251273
14966	Am Ende war es dann aber besser und ich konnte doch noch ein sehr gutes Ergebnis erzielen.	erzielen	2305	    1,497	0.0032	293.2353	german_de_news_2015_00044702
14967	Die FDP habe nun zuletzt bei Wahlen in drei Ländern gezeigt, dass sie gute Ergebnisse erzielen kann.	erzielen	2305	    1,497	0.0032	495.4118	german_de_news_2013_00326659
14968	Frage: Aber aus Ihrer Sicht - haben Sie das Gefühl, Wirkung zu erzielen?	erzielen	2305	    1,497	0.0032	569	german_de_news_2013_00513179
14969	Hier Erfolge zu erzielen, geht oft nur durch persönliche Gespräche.	erzielen	2305	    1,497	0.0032	729.9	german_de_news_2014_00537746
14970	Um kurzfristig höhere Gewinne zu erzielen?	erzielen	2305	    1,497	0.0032	1304.6667	german_de_news_2015_00826865
14971	«Wenn wir es schaffen, so zu spielen wie vor der Meisterschaft, dann sind wir zu allem in der Lage.»	meisterschaft	2305	    1,497	0.0032	276.3125	german_de_news_2014_00912642
14972	Ich stehe nun knapp vor dem Gewinn der Meisterschaft, aber es ist noch nichts entschieden.	meisterschaft	2305	    1,497	0.0032	447.8667	german_de_news_2013_00581052
14973	«Das war ein weiterer Schritt zur Meisterschaft, der wir immer näher kommen.	meisterschaft	2305	    1,497	0.0032	536.5	german_de_news_2015_00209196
14974	Am heutigen Tag sei das nicht der Fall gewesen, denn beide Piloten lagen vorn und kämpfen um die Meisterschaft.	meisterschaft	2305	    1,497	0.0032	612.5263	german_de_news_2014_00044718
14975	Ich freue mich auf meine Rückkehr in diese besondere Meisterschaft.	meisterschaft	2305	    1,497	0.0032	849.6	german_de_news_2014_00549125
14976	Man ist erst seit ein paar Tagen oder wenigen Wochen zurück in der Arbeit und alles sollte wieder „normal“ sein, doch ist es das?	normal	2305	    1,497	0.0032	256.087	german_de_news_2013_00681343
14977	Da ist es normal, dass nicht alles sofort läuft.	normal	2305	    1,497	0.0032	417	german_de_news_2014_00149432
14978	Offen ist, wann es wieder normal nach München geht.	normal	2305	    1,497	0.0032	506	german_de_news_2015_00716014
14979	Das sein völlig normal hier.	normal	2305	    1,497	0.0032	629.4	german_de_news_2015_00198947
14980	Der König bezahlt sonst ganz normal Steuern.	normal	2305	    1,497	0.0032	1106.2857	german_de_news_2015_00255406
14981	Union und SPD müssten zeigen, „dass wir eine Regierung sind, die dem Land dient“.	dient	2306	    1,496	0.0032	375.3571	german_de_news_2014_00855319
14982	Es dient nur denen, die eh schon Geld haben.	dient	2306	    1,496	0.0032	579.5556	german_de_news_2014_00458929
14983	Seit einigen Jahren schon dient das alte Gebäude als Museum.	dient	2306	    1,496	0.0032	658.1	german_de_news_2013_00798511
14984	Es dient dem Schutz der Öffentlichkeit.	dient	2306	    1,496	0.0032	786.6667	german_de_news_2014_00458922
14985	Als Anschluss dient USB Typ C – auch fürs Laden.	dient	2306	    1,496	0.0032	1361.7778	german_de_news_2015_00033823
14986	Wir können uns aber schlicht und einfach keine Politik ohne Russland leisten sondern nur mit Russland.	schlicht	2306	    1,496	0.0032	344.9333	german_de_news_2014_00934361
14987	Denn es geht schlicht nicht weit genug.	schlicht	2306	    1,496	0.0032	517.7143	german_de_news_2014_00226530
14988	Uns aber war es schlicht zu teuer.	schlicht	2306	    1,496	0.0032	604.1429	german_de_news_2014_00855831
14989	Geld in die Hand zu nehmen, sei schlicht nicht zu vermeiden: „Wir müssen in die Innenstadt investieren.“	schlicht	2306	    1,496	0.0032	699.5	german_de_news_2013_00535190
14990	Die Antwort lautet schlicht nein.	schlicht	2306	    1,496	0.0032	1091.6	german_de_news_2015_00289622
14991	Am Ende wird es so laufen wie mit der Commerzbank.	commerzbank	2307	    1,495	0.0032	341.9	german_de_news_2013_00045718
14992	Doch der Commerzbank laufen auch die Kosten davon.	commerzbank	2307	    1,495	0.0032	475.875	german_de_news_2015_00387631
14993	Damit sind sie momentan an der Börse weniger wert als die Commerzbank alleine.	commerzbank	2307	    1,495	0.0032	574	german_de_news_2015_00153210
14994	Die Aktie von Daimler bleibt nach Meinung der Analysten bei der Commerzbank ein Kauf.	commerzbank	2307	    1,495	0.0032	705	german_de_news_2013_00299845
14995	Knapp dahinter lagen Volkswagen und Commerzbank.	commerzbank	2307	    1,495	0.0032	1429.8333	german_de_news_2013_00658204
14996	Sie bietet weltweit etwa 150 Kurse an, alle auch in Deutschland.	kurse	2307	    1,495	0.0032	385.3	german_de_news_2013_00804912
14997	Zudem soll es dort auch Gelegenheit für Kurse geben.	kurse	2307	    1,495	0.0032	546.4444	german_de_news_2013_00981701
14998	Denn wer zuerst von Bord geht, bekommt noch die besten Kurse.	kurse	2307	    1,495	0.0032	635.3636	german_de_news_2013_00235527
14999	Auch für dieses Jahr sagen Analysten einen Anstieg der Kurse voraus.	kurse	2307	    1,495	0.0032	763.7273	german_de_news_2015_00074409
15000	Kurzfristig jedoch steigen dadurch die Kurse.	kurse	2307	    1,495	0.0032	1069.5	german_de_news_2014_00636014
15001	Je nachdem, welche Unternehmen oder Marken zum Verkauf stehen, dürfte es zwei bis vier Jahre dauern, bis die Marke von 50% erreicht wird.	marken	2307	    1,495	0.0032	446	german_de_news_2013_00644125
15002	Diesen Wir-Marken gehört die Zukunft.	marken	2307	    1,495	0.0032	563.5	german_de_news_2015_00354691
15003	Und wann es kommt, dafür gibt es klare Marken.	marken	2307	    1,495	0.0032	659.625	german_de_news_2015_00842475
15004	Betroffen seien die drei Marken Audi, Porsche und Volkswagen.	marken	2307	    1,495	0.0032	983.7778	german_de_news_2015_00118604
15005	Langfristig schade dies den eigenen Marken.	marken	2307	    1,495	0.0032	1166.6667	german_de_news_2014_00637818
15006	«Nur ich konnte heute das alles nicht zu einem erfolgreichen Ende führen.	erfolgreichen	2308	    1,494	0.0032	309.8333	german_de_news_2015_00708057
15007	Nach 15 erfolgreichen Jahren ist es an der Zeit, Bilanz zu ziehen.	erfolgreichen	2308	    1,494	0.0032	465.0909	german_de_news_2013_00714930
15008	Ich war Chef einer großen, erfolgreichen Firma.	erfolgreichen	2308	    1,494	0.0032	536	german_de_news_2013_00581761
15009	"""Wir sind stolz auf den erfolgreichen Start von """"."""	erfolgreichen	2308	    1,494	0.0032	561.75	german_de_news_2014_00937136
15010	Ich bin von ihrem erfolgreichen Comeback überhaupt nicht überrascht.	erfolgreichen	2308	    1,494	0.0032	822.5556	german_de_news_2015_00542243
15011	Kim: Das frage ich mich auch oft.	kim	2309	    1,493	0.0032	452.1429	german_de_news_2013_00655609
15012	Seit fast 70 Jahren hält sich das Kim-Regime bereits an der Macht.	kim	2309	    1,493	0.0032	496	german_de_news_2014_00769810
15013	Auch die südkoreanische Regierung geht davon aus, dass Kim weiter das Sagen hat.	kim	2309	    1,493	0.0032	534.5385	german_de_news_2014_00072184
15014	Ein bisschen mehr hätten wir schon gerne von dem Mädchen gesehen, aber das Zentrum der Aufmerksamkeit will Kim wohl nicht einmal an ihre Tochter abgeben.	kim	2309	    1,493	0.0032	542.76	german_de_news_2014_00410527
15015	Kim wird noch lange in den Medien gefeiert werden!	kim	2309	    1,493	0.0032	566.7778	german_de_news_2013_00655711
15016	«Es geht ja nur um ein paar Zentimeter.»	zentimeter	2309	    1,493	0.0032	385.875	german_de_news_2013_00484548
15017	Sie wird bis zu 23 Zentimeter lang.	zentimeter	2309	    1,493	0.0032	491.6667	german_de_news_2014_00787931
15018	In Wien sind bis Montag früh fünf Zentimeter möglich.	zentimeter	2309	    1,493	0.0032	558.8889	german_de_news_2014_00605337
15019	Schließlich befindet sich der Nutzer nur wenigen Zentimeter von dem Gerät entfernt.	zentimeter	2309	    1,493	0.0032	614.75	german_de_news_2015_00747767
15020	Zehn Zentimeter wachsen sie pro Tag.	zentimeter	2309	    1,493	0.0032	866.1667	german_de_news_2014_00946669
15021	Möglich ist das allerdings nur noch bis zum 31. Dezember diesen Jahres, dann soll die Einrichtung geschlossen werden.	einrichtung	2310	    1,492	0.0032	327.0588	german_de_news_2013_00710748
15022	Eine Antwort der Einrichtung auf meine Fragen steht weiterhin aus.	einrichtung	2310	    1,492	0.0032	424.8	german_de_news_2013_00434013
15023	Sollte diese Einrichtung nicht schon längst geschlossen sein.	einrichtung	2310	    1,492	0.0032	605.625	german_de_news_2013_00827557
15024	Die Einrichtung sollte nicht länger als eine Minute dauern.	einrichtung	2310	    1,492	0.0032	661.4444	german_de_news_2015_00304566
15025	Doch die Einrichtung war bereits zweimal gescheitert.	einrichtung	2310	    1,492	0.0032	898	german_de_news_2013_00412125
15026	Sie wollen das Beste für ihr Kind und haben meist die finanziellen Mittel, nicht auf den Preis sehen zu müssen.“	finanziellen	2310	    1,492	0.0032	351.3	german_de_news_2013_00817550
15027	Gerade wegen der finanziellen Situation wird Sony einen guten Preis gegenüber der Konkurrenz haben müssen.	finanziellen	2310	    1,492	0.0032	536.9286	german_de_news_2013_00539266
15028	In Deutschland lagen die finanziellen Schäden im vergangenen Jahr leicht unter dem Wert von 2012.	finanziellen	2310	    1,492	0.0032	565.3571	german_de_news_2014_00589391
15029	Wir haben die finanziellen Mittel für solche Veranstaltungen.	finanziellen	2310	    1,492	0.0032	748.375	german_de_news_2013_00961608
15030	Sie stecken in finanziellen Problemen.	finanziellen	2310	    1,492	0.0032	1325.4	german_de_news_2015_00776600
15031	Vor zwei Jahren war die Euro-Krise auf ihrem Höhepunkt.	höhepunkt	2310	    1,492	0.0032	364.4	german_de_news_2014_00886030
15032	Der Höhepunkt wird in der Nacht zum Montag erreicht.	höhepunkt	2310	    1,492	0.0032	488.625	german_de_news_2015_00252095
15033	Der Höhepunkt war im Mai erreicht.	höhepunkt	2310	    1,492	0.0032	578.6667	german_de_news_2013_00261536
15034	Höhepunkt waren Platz zwei in Italien und Rang vier in Polen.	höhepunkt	2310	    1,492	0.0032	639.6	german_de_news_2015_00538253
15035	Höhepunkt der Veranstaltung sind die Beiträge der Jugendlichen.	höhepunkt	2310	    1,492	0.0032	1020	german_de_news_2014_00543449
