WORD	STATUS	RANK	COUNT	COUNT_REL
justizministerin	Y	1903	300	0.0019
off	Y	1903	300	0.0019
sperre	Y	1903	300	0.0019
umstand	Y	1903	300	0.0019
verbindungen	Y	1903	300	0.0019
wirtschaftsminister	Y	1903	300	0.0019
zugriff	Y	1903	300	0.0019
zustimmen	Y	1903	300	0.0019
öffnungszeiten	Y	1903	300	0.0019
aids	Y	1904	299	0.0019
beschädigt	Y	1904	299	0.0019
dimension	Y	1904	299	0.0019
erkrankung	Y	1904	299	0.0019
erzeugen	Y	1904	299	0.0019
geringen	Y	1904	299	0.0019
gestärkt	Y	1904	299	0.0019
insofern	Y	1904	299	0.0019
trainiert	Y	1904	299	0.0019
womöglich	Y	1904	299	0.0019
beliebten	Y	1905	298	0.0019
beweise	Y	1905	298	0.0019
chinesische	Y	1905	298	0.0019
fielen	Y	1905	298	0.0019
gasthaus	Y	1905	298	0.0019
herstellung	Y	1905	298	0.0019
jäger	Y	1905	298	0.0019
mittleren	Y	1905	298	0.0019
schlimm	Y	1905	298	0.0019
unbekannten	Y	1905	298	0.0019
werten	Y	1905	298	0.0019
austro	Y	1906	297	0.0018
bewerb	Y	1906	297	0.0018
big	Y	1906	297	0.0018
erwiesen	Y	1906	297	0.0018
kalifornien	Y	1906	297	0.0018
mayr	Y	1906	297	0.0018
märkten	Y	1906	297	0.0018
nachhaltigkeit	Y	1906	297	0.0018
nikolaus	Y	1906	297	0.0018
phone	Y	1906	297	0.0018
präsidentschaft	Y	1906	297	0.0018
rät	Y	1906	297	0.0018
willi	Y	1906	297	0.0018
abgang	Y	1907	296	0.0018
altstadt	Y	1907	296	0.0018
blumen	Y	1907	296	0.0018
bond	Y	1907	296	0.0018
clubs	Y	1907	296	0.0018
dato	Y	1907	296	0.0018
gänzlich	Y	1907	296	0.0018
harten	Y	1907	296	0.0018
kompetenzen	Y	1907	296	0.0018
kulterer	Y	1907	296	0.0018
motiv	Y	1907	296	0.0018
musikalisch	Y	1907	296	0.0018
prammer	Y	1907	296	0.0018
schlafen	Y	1907	296	0.0018
sorgten	Y	1907	296	0.0018
tablets	Y	1907	296	0.0018
tel	Y	1907	296	0.0018
umfang	Y	1907	296	0.0018
unwetter	Y	1907	296	0.0018
versuchten	Y	1907	296	0.0018
verteidigen	Y	1907	296	0.0018
aufenthalt	Y	1908	295	0.0018
carl	Y	1908	295	0.0018
fixiert	Y	1908	295	0.0018
franzosen	Y	1908	295	0.0018
führerschein	Y	1908	295	0.0018
geliefert	Y	1908	295	0.0018
kalten	Y	1908	295	0.0018
konservativen	Y	1908	295	0.0018
lob	Y	1908	295	0.0018
monika	Y	1908	295	0.0018
niederlanden	Y	1908	295	0.0018
orten	Y	1908	295	0.0018
rand	Y	1908	295	0.0018
stattgefunden	Y	1908	295	0.0018
typisch	Y	1908	295	0.0018
älteste	Y	1908	295	0.0018
beach	Y	1909	294	0.0018
beauftragt	Y	1909	294	0.0018
mathematik	Y	1909	294	0.0018
münchner	Y	1909	294	0.0018
schickt	Y	1909	294	0.0018
stattfindet	Y	1909	294	0.0018
tiefer	Y	1909	294	0.0018
touch	Y	1909	294	0.0018
verbund	Y	1909	294	0.0018
wesentlicher	Y	1909	294	0.0018
workshops	Y	1909	294	0.0018
amazon	Y	1910	293	0.0018
apples	Y	1910	293	0.0018
aspekte	Y	1910	293	0.0018
bringe	Y	1910	293	0.0018
darstellt	Y	1910	293	0.0018
gesenkt	Y	1910	293	0.0018
ios	Y	1910	293	0.0018
klares	Y	1910	293	0.0018
kollege	Y	1910	293	0.0018
pfeffer	Y	1910	293	0.0018
schwechat	Y	1910	293	0.0018
vergabe	Y	1910	293	0.0018
virus	Y	1910	293	0.0018
überlassen	Y	1910	293	0.0018
üblichen	Y	1910	293	0.0018
absoluten	Y	1911	292	0.0018
bestehe	Y	1911	292	0.0018
eier	Y	1911	292	0.0018
einstellen	Y	1911	292	0.0018
erwähnt	Y	1911	292	0.0018
fair	Y	1911	292	0.0018
gruber	Y	1911	292	0.0018
halbes	Y	1911	292	0.0018
hinnehmen	Y	1911	292	0.0018
hla	Y	1911	292	0.0018
knie	Y	1911	292	0.0018
lkh	Y	1911	292	0.0018
nötigen	Y	1911	292	0.0018
power	Y	1911	292	0.0018
renate	Y	1911	292	0.0018
stoff	Y	1911	292	0.0018
berge	Y	1912	291	0.0018
dasselbe	Y	1912	291	0.0018
ersetzen	Y	1912	291	0.0018
freundlich	Y	1912	291	0.0018
illegale	Y	1912	291	0.0018
nato	Y	1912	291	0.0018
porsche	Y	1912	291	0.0018
rechtskräftig	Y	1912	291	0.0018
rückzug	Y	1912	291	0.0018
vergleichen	Y	1912	291	0.0018
verlegt	Y	1912	291	0.0018
weiblichen	Y	1912	291	0.0018
aon	Y	1913	290	0.0018
debüt	Y	1913	290	0.0018
entfernen	Y	1913	290	0.0018
geduld	Y	1913	290	0.0018
installiert	Y	1913	290	0.0018
konzerns	Y	1913	290	0.0018
kreative	Y	1913	290	0.0018
kürze	Y	1913	290	0.0018
mitgliedsstaaten	Y	1913	290	0.0018
salzkammergut	Y	1913	290	0.0018
sonja	Y	1913	290	0.0018
vereinen	Y	1913	290	0.0018
echter	Y	1914	289	0.0018
european	Y	1914	289	0.0018
gemälde	Y	1914	289	0.0018
halbzeit	Y	1914	289	0.0018
institution	Y	1914	289	0.0018
jüngere	Y	1914	289	0.0018
kalender	Y	1914	289	0.0018
kontrollen	Y	1914	289	0.0018
mangel	Y	1914	289	0.0018
mannschaften	Y	1914	289	0.0018
meldungen	Y	1914	289	0.0018
merkt	Y	1914	289	0.0018
russen	Y	1914	289	0.0018
sinkt	Y	1914	289	0.0018
solch	Y	1914	289	0.0018
studiert	Y	1914	289	0.0018
weiss	Y	1914	289	0.0018
beeinflussen	Y	1915	288	0.0018
birnbacher	Y	1915	288	0.0018
dicht	Y	1915	288	0.0018
frischen	Y	1915	288	0.0018
individuelle	Y	1915	288	0.0018
konten	Y	1915	288	0.0018
last	Y	1915	288	0.0018
niedriger	Y	1915	288	0.0018
pippa	Y	1915	288	0.0018
plech	Y	1915	288	0.0018
reichlich	Y	1915	288	0.0018
stadtrat	Y	1915	288	0.0018
träumen	Y	1915	288	0.0018
unabhängige	Y	1915	288	0.0018
vision	Y	1915	288	0.0018
anfragen	Y	1916	287	0.0018
